0.2535	0.3573	0.655	0.791	0.9227	1.0432	0.1335	0.2308	0.6168	0.7433	0.8711	0.9906	0.104	0.2421	0.1323	0.2514	0.4597	0.6164	0.7573	0.904	0.9877	0.2535	0.4014	0.6119	0.7338	0.8714	1.01	1.0699	1.1245	0.7476	0.8773	1.0081	1.135	1.2513	1.3603	0.8666	1.1207	1.2804	1.4346	0	0.1496	0.2786	0.4195	0.5462	0.2213	0.2116	0.9491	0.3546	0.3821	0.5067	0.6878	0.7936	0.5955	0.5955	0.7463	0.8571	1.4212	0.7396	0.7386	0.862	0.9892	1.1318	0.8786	0.8655	1.007	1.1315	1.2829	1.0132	1.0064	1.1477	1.2731	1.4168	1.066
0.4031	0.5048	0.7513	0.8872	1.0189	1.1394	0.2831	0.3783	0.6777	0.8042	0.932	1.0515	0.2537	0.3896	0.1221	0.2412	0.4494	0.6062	0.747	0.8938	0.9774	0.1038	0.2538	0.4643	0.5862	0.7238	0.8624	1.0238	0.9776	0.598	0.7277	0.8585	0.9854	1.1017	1.2106	0.717	0.9711	1.1307	1.285	0.1496	0	0.1289	0.2699	0.3966	0.25	0.2014	0.7995	0.3911	0.3718	0.3591	0.5382	0.644	0.5994	0.5852	0.5986	0.7075	1.2715	0.7387	0.7226	0.7144	0.8396	0.9822	0.8683	0.8553	0.8594	0.9819	1.1333	1.009	0.9962	1.0008	1.1234	1.2671	1.0558
0.5321	0.6337	0.8783	1.0143	1.146	1.2665	0.4121	0.5072	0.8048	0.9313	1.059	1.1786	0.3826	0.5185	0.251	0.3682	0.5765	0.7269	0.868	1.0148	1.0984	0.0964	0.2464	0.4568	0.5787	0.7164	0.855	1.0164	0.9702	0.4691	0.5988	0.7295	0.8565	0.9727	1.0817	0.588	0.8421	1.0018	1.1561	0.2786	0.1289	0	0.141	0.2676	0.379	0.2892	0.6705	0.5182	0.3922	0.3516	0.4093	0.515	0.7265	0.581	0.5676	0.5786	1.1426	0.8597	0.7151	0.7069	0.7106	0.8533	0.9893	0.8592	0.852	0.853	1.0044	1.13	0.9932	0.9934	0.9945	1.1382	1.1768
0.673	0.7747	1.0123	1.1483	1.28	1.4005	0.553	0.6482	0.9388	1.0653	1.193	1.3126	0.5236	0.6595	0.392	0.5092	0.7107	0.8609	1.0019	1.1487	1.2324	0.2374	0.3873	0.5907	0.7126	0.8503	0.9889	1.1503	1.1041	0.466	0.5957	0.7264	0.8534	0.9696	1.0786	0.4487	0.7028	0.8625	1.0205	0.4195	0.2699	0.141	0	0.1267	0.5199	0.4301	0.5296	0.6522	0.5261	0.3976	0.4022	0.3757	0.8608	0.7149	0.5645	0.5754	1.0016	0.9936	0.8491	0.7214	0.7075	0.7139	1.1233	0.9931	0.8557	0.8499	0.865	1.2639	1.1271	1.0089	0.9914	1.0026	1.3107
0.7997	0.9013	1.139	1.2749	1.4067	1.5271	0.6797	0.7748	1.0655	1.1919	1.3197	1.4392	0.6502	0.7861	0.5186	0.6359	0.8374	0.9875	1.1243	1.271	1.3541	0.364	0.514	0.7174	0.8393	0.971	1.1096	1.271	1.2248	0.5926	0.7193	0.8453	0.9723	1.0879	1.1969	0.4354	0.6895	0.8492	1.0072	0.5462	0.3966	0.2676	0.1267	0	0.6466	0.5568	0.4029	0.7788	0.6528	0.5243	0.3889	0.3624	0.9874	0.8415	0.6881	0.5752	0.875	1.1159	0.9698	0.8403	0.6963	0.6944	1.2456	1.1138	0.9747	0.8381	0.8437	1.3856	1.2478	1.1272	0.9861	0.9893	1.4324
0.22	0.2547	0.5525	0.6884	0.8202	0.9406	0.0878	0.1282	0.5143	0.6408	0.7685	0.8881	0.1173	0.1396	0.1328	0.1563	0.3646	0.5213	0.6622	0.8089	0.8926	0.3023	0.3063	0.5168	0.6387	0.7763	0.9149	0.9748	1.0294	0.6472	0.7769	0.9077	1.0346	1.1508	1.2598	0.7697	1.0238	1.1782	1.3342	0.2213	0.25	0.379	0.5199	0.6466	0	0.1165	1.0495	0.2521	0.287	0.4116	0.591	0.6967	0.4929	0.5003	0.6512	0.7567	1.3384	0.637	0.6435	0.7669	0.8887	1.035	0.7722	0.7704	0.9119	1.0311	1.1808	0.9107	0.9113	1.0526	1.1726	1.3163	0.9709
0.3365	0.3713	0.6178	0.7537	0.8854	1.0059	0.2043	0.2448	0.5442	0.6707	0.7984	0.918	0.2338	0.2561	0.1064	0.1077	0.3159	0.4727	0.6135	0.7603	0.8439	0.1928	0.1968	0.4072	0.5291	0.6668	0.8054	0.9261	0.9206	0.5376	0.6673	0.7981	0.925	1.0413	1.1503	0.6602	0.9143	1.0687	1.2246	0.2116	0.2014	0.2892	0.4301	0.5568	0.1165	0	0.9597	0.2576	0.2383	0.302	0.4814	0.5872	0.4659	0.4517	0.5416	0.6471	1.2289	0.6051	0.5949	0.6573	0.7792	0.9254	0.7348	0.7217	0.8024	0.9215	1.0712	0.8755	0.8626	0.9438	1.0631	1.2068	0.9222
1.2026	1.1832	1.2985	1.4344	1.5661	1.6866	1.0826	1.0621	1.2249	1.3514	1.4792	1.5987	1.0531	1.0508	0.9215	0.9659	0.9968	1.1451	1.2765	1.4233	1.5063	0.7669	0.789	0.8769	0.9969	1.1232	1.2618	1.4232	1.377	0.7521	0.8751	0.9976	1.1245	1.2402	1.3491	0.595	0.8418	1.0015	1.1595	0.9491	0.7995	0.6705	0.5296	0.4029	1.0495	0.9597	0	0.9383	0.8122	0.6837	0.5485	0.3986	1.1469	0.9991	0.8439	0.731	0.6082	1.2682	1.122	0.9926	0.8486	0.6979	1.3978	1.266	1.1269	0.9904	0.846	1.5379	1.4	1.2794	1.1384	1.0018	1.5847
0.3532	0.2449	0.4008	0.5368	0.6685	0.7889	0.2211	0.1238	0.3431	0.4696	0.5974	0.7169	0.2506	0.1125	0.2961	0.1589	0.1828	0.3396	0.4804	0.6272	0.7109	0.4218	0.2719	0.3598	0.4614	0.599	0.7376	0.793	0.8477	0.4902	0.607	0.7378	0.8647	0.981	1.0899	0.6127	0.8584	1.0083	1.1643	0.3546	0.3911	0.5182	0.6522	0.7788	0.2521	0.2576	0.9383	0	0.1261	0.2546	0.4339	0.5397	0.3217	0.3186	0.4739	0.5868	1.1766	0.4659	0.4618	0.5896	0.7189	0.8696	0.6018	0.5887	0.7346	0.8612	1.0109	0.7424	0.7296	0.8709	1.0027	1.1464	0.7892
0.4838	0.3709	0.4862	0.6222	0.7539	0.8744	0.3517	0.2499	0.4127	0.5392	0.6669	0.7865	0.3811	0.2386	0.2768	0.1537	0.1846	0.3414	0.4822	0.629	0.7127	0.2958	0.1458	0.2337	0.3556	0.4932	0.6318	0.7932	0.747	0.3641	0.4938	0.6246	0.7515	0.8678	0.9767	0.4867	0.7408	0.8951	1.0511	0.3821	0.3718	0.3922	0.5261	0.6528	0.287	0.2383	0.8122	0.1261	0	0.1285	0.3079	0.4137	0.3347	0.3204	0.3681	0.4736	1.0553	0.4739	0.4636	0.4838	0.6057	0.7519	0.6036	0.5905	0.6288	0.748	0.8977	0.7442	0.7314	0.7702	0.8895	1.0332	0.791
0.6123	0.4994	0.6147	0.7507	0.8824	1.0028	0.4802	0.3784	0.5412	0.6676	0.7954	0.915	0.5097	0.3671	0.4014	0.2822	0.3131	0.4632	0.6043	0.7511	0.8347	0.2552	0.1052	0.1931	0.315	0.4527	0.5913	0.7527	0.7065	0.2356	0.3653	0.4961	0.623	0.7393	0.8482	0.3582	0.6123	0.7667	0.9226	0.5067	0.3591	0.3516	0.3976	0.5243	0.4116	0.302	0.6837	0.2546	0.1285	0	0.1794	0.2852	0.4631	0.3173	0.3275	0.3451	0.9268	0.596	0.4514	0.4432	0.4772	0.6234	0.7256	0.5955	0.5883	0.6195	0.7692	0.8663	0.7295	0.7297	0.761	0.9047	0.9131
0.7918	0.6788	0.7941	0.9301	1.0618	1.1822	0.6596	0.5578	0.7206	0.847	0.9748	1.0944	0.6891	0.5465	0.5808	0.4616	0.4925	0.6426	0.7837	0.9305	1.0141	0.4346	0.2846	0.3725	0.4944	0.632	0.7707	0.9321	0.8859	0.2477	0.3774	0.5082	0.6351	0.7514	0.8603	0.2229	0.477	0.6367	0.7947	0.6878	0.5382	0.4093	0.4022	0.3889	0.591	0.4814	0.5485	0.4339	0.3079	0.1794	0	0.1499	0.6425	0.4966	0.3463	0.3572	0.7916	0.7754	0.6308	0.5032	0.4838	0.4882	0.905	0.7749	0.6375	0.6256	0.6393	1.0457	0.9089	0.7907	0.7732	0.7769	1.0925
0.8976	0.7846	0.8999	1.0358	1.1676	1.288	0.7654	0.6635	0.8264	0.9528	1.0806	1.2001	0.7949	0.6522	0.6866	0.5673	0.5983	0.7484	0.8853	1.0321	1.1151	0.5404	0.3904	0.4783	0.6002	0.732	0.8706	1.032	0.9858	0.3535	0.4803	0.6064	0.7333	0.849	0.9579	0.1964	0.4505	0.6102	0.7683	0.7936	0.644	0.515	0.3757	0.3624	0.6967	0.5872	0.3986	0.5397	0.4137	0.2852	0.1499	0	0.7483	0.6024	0.4491	0.3362	0.6417	0.8769	0.7308	0.6013	0.4573	0.461	1.0066	0.8748	0.7357	0.5991	0.6104	1.1467	1.0088	0.8882	0.7471	0.7504	1.1934
0.5194	0.4067	0.2542	0.3856	0.5173	0.6378	0.4619	0.3647	0.1469	0.2733	0.4011	0.5206	0.4914	0.3534	0.5044	0.3806	0.15	0.1612	0.3147	0.4636	0.5472	0.6301	0.4805	0.3211	0.2984	0.437	0.5756	0.6294	0.6841	0.4094	0.444	0.5748	0.7017	0.8179	0.9269	0.6438	0.6954	0.8453	1.0013	0.5955	0.5994	0.7265	0.8608	0.9874	0.4929	0.4659	1.1469	0.3217	0.3347	0.4631	0.6425	0.7483	0	0.1556	0.3109	0.4238	1.0136	0.2696	0.2981	0.4276	0.5558	0.7066	0.4048	0.425	0.5726	0.6982	0.8479	0.5432	0.5659	0.7073	0.8397	0.9834	0.6178
0.6018	0.4891	0.3862	0.5137	0.6454	0.7659	0.5088	0.4115	0.2788	0.4014	0.5292	0.6487	0.5382	0.4002	0.4902	0.3664	0.1358	0.146	0.2871	0.4338	0.5175	0.4846	0.3346	0.1655	0.1428	0.2804	0.419	0.5804	0.5342	0.2538	0.2884	0.4192	0.5461	0.6623	0.7713	0.4882	0.5398	0.6897	0.8457	0.5955	0.5852	0.581	0.7149	0.8415	0.5003	0.4517	0.9991	0.3186	0.3204	0.3173	0.4966	0.6024	0.1556	0	0.1553	0.2682	0.858	0.2787	0.2684	0.271	0.4002	0.5509	0.4084	0.3953	0.416	0.5426	0.6923	0.549	0.5362	0.5574	0.6841	0.8278	0.5958
0.757	0.6444	0.5414	0.669	0.8007	0.9211	0.664	0.5667	0.4341	0.5567	0.6845	0.804	0.6935	0.5554	0.641	0.5216	0.2911	0.3013	0.4423	0.5891	0.6728	0.4948	0.3448	0.1758	0.153	0.2907	0.4293	0.5907	0.5445	0.0647	0.1331	0.2639	0.3908	0.5071	0.616	0.3329	0.3845	0.5344	0.6904	0.7463	0.5986	0.5676	0.5645	0.6881	0.6512	0.5416	0.8439	0.4739	0.3681	0.3275	0.3463	0.4491	0.3109	0.1553	0	0.1129	0.7027	0.434	0.2895	0.2588	0.245	0.3957	0.5637	0.4335	0.3932	0.3873	0.537	0.7043	0.5675	0.5463	0.5288	0.6725	0.7511
0.8699	0.7573	0.6543	0.7804	0.9121	1.0326	0.7769	0.6796	0.547	0.6681	0.7959	0.9151	0.8064	0.6683	0.7465	0.6273	0.4039	0.4142	0.5538	0.7005	0.7836	0.6003	0.4503	0.2886	0.2659	0.4005	0.5391	0.7005	0.6543	0.1095	0.1441	0.2748	0.4018	0.518	0.627	0.2201	0.2719	0.4316	0.5896	0.8571	0.7075	0.5786	0.5754	0.5752	0.7567	0.6471	0.731	0.5868	0.4736	0.3451	0.3572	0.3362	0.4238	0.2682	0.1129	0	0.5898	0.5454	0.3993	0.2698	0.2559	0.2831	0.6751	0.5433	0.4042	0.3983	0.4342	0.8151	0.6773	0.5573	0.5398	0.5717	0.8619
1.4597	1.3471	1.1184	1.0379	1.0487	1.1678	1.3667	1.2694	1.005	0.939	0.929	1.0452	1.3962	1.2581	1.3282	1.209	0.9937	0.8952	0.8189	0.833	0.9137	1.1821	1.0321	0.8784	0.7349	0.6604	0.6691	0.8306	0.7844	0.6993	0.5745	0.5109	0.5224	0.6391	0.7456	0.6522	0.4	0.3986	0.5584	1.4212	1.2715	1.1426	1.0016	0.875	1.3384	1.2289	0.6082	1.1766	1.0553	0.9268	0.7916	0.6417	1.0136	0.858	0.7027	0.5898	0	0.8823	0.7361	0.6067	0.4627	0.312	0.8076	0.6734	0.5248	0.3875	0.2378	0.9452	0.8073	0.6784	0.5373	0.3936	0.992
0.6636	0.5509	0.2362	0.235	0.3667	0.4872	0.6061	0.5088	0.1227	0.1227	0.2505	0.37	0.6355	0.4975	0.6436	0.5198	0.2892	0.1451	0.1406	0.3075	0.3952	0.7633	0.6133	0.4442	0.2826	0.2851	0.4237	0.4774	0.5321	0.531	0.4013	0.4385	0.5614	0.6746	0.7884	0.7608	0.5592	0.7051	0.858	0.7396	0.7387	0.8597	0.9936	1.1159	0.6371	0.6051	1.2682	0.4659	0.4739	0.596	0.7754	0.8769	0.2696	0.2787	0.434	0.5454	0.8823	0	0.1462	0.2756	0.4196	0.5703	0.2542	0.2731	0.4206	0.5579	0.7076	0.3926	0.4139	0.5553	0.6964	0.8401	0.4672
0.7443	0.6316	0.3823	0.3811	0.5129	0.6333	0.6513	0.554	0.2689	0.2689	0.3966	0.5162	0.6808	0.5427	0.6334	0.5095	0.279	0.159	0.1545	0.3013	0.3849	0.6188	0.4688	0.2997	0.1364	0.1389	0.2775	0.4389	0.3927	0.3849	0.2552	0.2923	0.4153	0.5315	0.6405	0.6146	0.413	0.5589	0.7149	0.7386	0.7226	0.7151	0.8491	0.9698	0.6435	0.5949	1.122	0.4618	0.4636	0.4514	0.6308	0.7308	0.2981	0.2684	0.2895	0.3993	0.7361	0.1462	0	0.1294	0.2734	0.4241	0.2758	0.2455	0.2745	0.4118	0.5615	0.4165	0.4037	0.4159	0.5533	0.697	0.4633
0.8737	0.7611	0.5118	0.5106	0.6423	0.7628	0.7807	0.6835	0.3984	0.3983	0.5261	0.6453	0.8102	0.6722	0.7567	0.6373	0.4068	0.2885	0.284	0.4307	0.5138	0.6105	0.4605	0.2915	0.1282	0.1307	0.2693	0.4307	0.3845	0.2554	0.1257	0.1629	0.2898	0.4061	0.515	0.4852	0.2836	0.4335	0.5894	0.862	0.7144	0.7069	0.7214	0.8403	0.7669	0.6573	0.9926	0.5896	0.4838	0.4432	0.5032	0.6013	0.4276	0.271	0.2588	0.2698	0.6067	0.2756	0.1294	0	0.144	0.2947	0.4053	0.2735	0.2663	0.2863	0.436	0.5453	0.4075	0.4077	0.4279	0.5715	0.5921
1.002	0.8894	0.6558	0.6546	0.7863	0.9068	0.909	0.8117	0.5423	0.5423	0.6701	0.7893	0.9385	0.8004	0.8786	0.7594	0.536	0.4325	0.428	0.5747	0.6578	0.7324	0.5824	0.4207	0.2722	0.2746	0.4133	0.5747	0.5285	0.2416	0.1119	0.149	0.276	0.3922	0.5012	0.3412	0.1396	0.2992	0.4573	0.9892	0.8396	0.7106	0.7075	0.6963	0.8887	0.7792	0.8486	0.7189	0.6057	0.4772	0.4838	0.4573	0.5558	0.4002	0.245	0.2559	0.4627	0.4196	0.2734	0.144	0	0.1507	0.5493	0.4175	0.2784	0.2725	0.3018	0.6893	0.5514	0.4315	0.414	0.4394	0.7361
1.1527	1.0401	0.8065	0.8053	0.937	1.0575	1.0597	0.9624	0.693	0.693	0.8208	0.94	1.0892	0.9511	1.0248	0.9056	0.6867	0.5832	0.5787	0.7254	0.8085	0.8786	0.7286	0.5714	0.4229	0.4253	0.564	0.7254	0.6792	0.3923	0.2626	0.2997	0.4267	0.5423	0.6513	0.3455	0.1439	0.3036	0.4616	1.1318	0.9822	0.8533	0.7139	0.6944	1.035	0.9254	0.6979	0.8696	0.7519	0.6234	0.4882	0.461	0.7066	0.5509	0.3957	0.2831	0.312	0.5703	0.4241	0.2947	0.1507	0	0.7	0.5682	0.4291	0.2925	0.277	0.84	0.7022	0.5816	0.4405	0.4321	0.8868
0.7987	0.6861	0.3663	0.2303	0.2411	0.3616	0.7413	0.644	0.2579	0.1315	0.1215	0.241	0.7707	0.6327	0.7733	0.6495	0.4189	0.2835	0.13	0.1556	0.2569	0.893	0.743	0.5739	0.4123	0.277	0.2858	0.339	0.3937	0.6607	0.531	0.4121	0.4236	0.5362	0.6501	0.8905	0.5687	0.5672	0.7196	0.8786	0.8683	0.9893	1.1233	1.2456	0.7723	0.7348	1.3978	0.6018	0.6036	0.7256	0.905	1.0066	0.4048	0.4084	0.5637	0.6751	0.8076	0.2542	0.2758	0.4053	0.5493	0.7	0	0.1342	0.2828	0.4201	0.5698	0.2636	0.2756	0.4169	0.558	0.7017	0.3352
0.8712	0.7585	0.5005	0.3645	0.3753	0.4958	0.7782	0.6809	0.3921	0.2657	0.2557	0.3748	0.8077	0.6696	0.7603	0.6364	0.4058	0.2859	0.1455	0.1596	0.2433	0.7628	0.6128	0.4437	0.2805	0.1428	0.1516	0.313	0.2668	0.5289	0.3992	0.2779	0.2894	0.4056	0.5146	0.7586	0.4345	0.433	0.589	0.8655	0.8553	0.8592	0.9931	1.1138	0.7704	0.7217	1.266	0.5887	0.5905	0.5955	0.7749	0.8748	0.425	0.3953	0.4335	0.5433	0.6734	0.2731	0.2455	0.2735	0.4175	0.5682	0.1342	0	0.1486	0.2859	0.4356	0.2749	0.262	0.29	0.4274	0.5711	0.3216
1.0188	0.9061	0.6491	0.5131	0.5239	0.643	0.9258	0.8285	0.5407	0.4143	0.4043	0.5204	0.9552	0.8172	0.9017	0.7824	0.5518	0.4335	0.2941	0.3082	0.3889	0.7556	0.6056	0.4365	0.2732	0.1356	0.1444	0.3058	0.2596	0.3898	0.2601	0.1293	0.1408	0.257	0.366	0.6195	0.2859	0.2844	0.4404	1.007	0.8594	0.852	0.8557	0.9747	0.9119	0.8024	1.1269	0.7346	0.6288	0.5883	0.6375	0.7357	0.5726	0.416	0.3932	0.4042	0.5248	0.4206	0.2745	0.2663	0.2784	0.4291	0.2828	0.1486	0	0.1373	0.287	0.4205	0.2826	0.2828	0.2788	0.4225	0.4672
1.1443	1.0317	0.7863	0.6504	0.6612	0.7803	1.0513	0.9541	0.678	0.5515	0.5415	0.6577	1.0808	0.9427	1.0209	0.9017	0.6784	0.5708	0.4314	0.4455	0.5262	0.8747	0.7248	0.5631	0.4105	0.2729	0.2817	0.4431	0.3969	0.3839	0.2542	0.1234	0.1349	0.2511	0.3601	0.483	0.1486	0.1471	0.3052	1.1315	0.9819	0.853	0.8499	0.8381	1.0311	0.9215	0.9904	0.8612	0.748	0.6195	0.6256	0.5991	0.6982	0.5426	0.3873	0.3983	0.3875	0.5579	0.4118	0.2863	0.2725	0.2925	0.4201	0.2859	0.1373	0	0.1497	0.5577	0.4199	0.2904	0.2729	0.2873	0.6045
1.294	1.1814	0.936	0.8001	0.8109	0.93	1.201	1.1038	0.8277	0.7012	0.6912	0.8074	1.2305	1.0925	1.1706	1.0514	0.8281	0.7205	0.5811	0.5952	0.6759	1.0244	0.8745	0.7128	0.5602	0.4226	0.4314	0.5928	0.5466	0.5336	0.4039	0.2731	0.2846	0.3995	0.5085	0.4966	0.1622	0.1608	0.3188	1.2829	1.1333	1.0044	0.865	0.8437	1.1808	1.0712	0.846	1.0109	0.8977	0.7692	0.6393	0.6104	0.8479	0.6923	0.537	0.4342	0.2378	0.7076	0.5615	0.436	0.3018	0.277	0.5698	0.4356	0.287	0.1497	0	0.7074	0.5696	0.4388	0.2977	0.2822	0.7542
0.9372	0.8246	0.5026	0.3666	0.2349	0.2225	0.8797	0.7824	0.3964	0.2699	0.1422	0.1	0.9092	0.7711	0.914	0.7901	0.5596	0.4397	0.2998	0.164	0.1192	1.0336	0.8836	0.7145	0.5523	0.4147	0.2761	0.2014	0.256	0.8008	0.6711	0.5498	0.4347	0.3985	0.5124	1.0305	0.7063	0.5572	0.5819	1.0133	1.009	1.13	1.2639	1.3856	0.9107	0.8755	1.5379	0.7424	0.7442	0.8663	1.0457	1.1467	0.5432	0.549	0.7043	0.8151	0.9452	0.3926	0.4165	0.5453	0.6893	0.84	0.2636	0.2749	0.4205	0.5577	0.7074	0	0.1379	0.2792	0.4203	0.564	0.1971
1.0121	0.8994	0.6418	0.5059	0.3728	0.3604	0.9191	0.8218	0.5335	0.407	0.28	0.2378	0.9485	0.8105	0.9011	0.7773	0.5467	0.4268	0.2869	0.1512	0.1063	0.8968	0.7468	0.5777	0.4144	0.2768	0.1382	0.0635	0.1181	0.6629	0.5332	0.4119	0.2969	0.2607	0.3745	0.8926	0.5685	0.4193	0.444	1.0064	0.9962	0.9932	1.1271	1.2478	0.9113	0.8626	1.4	0.7296	0.7314	0.7295	0.9089	1.0088	0.5659	0.5362	0.5675	0.6773	0.8073	0.4139	0.4037	0.4075	0.5514	0.7022	0.2756	0.262	0.2826	0.4199	0.5696	0.1379	0	0.1413	0.2824	0.4261	0.1847
1.1534	1.0408	0.7832	0.6472	0.5141	0.5018	1.0604	0.9631	0.6748	0.5484	0.4214	0.3792	1.0899	0.9518	1.0425	0.9186	0.6881	0.5682	0.4283	0.2925	0.2477	0.897	0.747	0.5779	0.4147	0.277	0.1384	0.1646	0.1184	0.5429	0.4132	0.2824	0.1555	0.1193	0.2283	0.772	0.4377	0.278	0.3027	1.1477	1.0008	0.9934	1.0089	1.1272	1.0526	0.9438	1.2794	0.8709	0.7702	0.7297	0.7907	0.8882	0.7073	0.5574	0.5463	0.5573	0.6784	0.5553	0.4159	0.4077	0.4315	0.5816	0.4169	0.29	0.2828	0.2904	0.4388	0.2792	0.1413	0	0.1411	0.2848	0.326
1.2859	1.1732	0.9243	0.7883	0.6552	0.6429	1.1929	1.0956	0.8159	0.6895	0.5625	0.5203	1.2223	1.0843	1.1624	1.0432	0.8199	0.7093	0.5693	0.4336	0.3888	1.0163	0.8663	0.7046	0.552	0.4144	0.2795	0.3056	0.2594	0.5254	0.3957	0.265	0.138	0.1018	0.2108	0.631	0.2966	0.1369	0.1616	1.2731	1.1234	0.9945	0.9914	0.9861	1.1726	1.0631	1.1384	1.0027	0.8895	0.761	0.7732	0.7471	0.8397	0.6841	0.5288	0.5398	0.5373	0.6964	0.5533	0.4279	0.414	0.4405	0.558	0.4274	0.2788	0.2729	0.2977	0.4203	0.2824	0.1411	0	0.1437	0.4671
1.4296	1.3169	1.068	0.932	0.7989	0.7865	1.3366	1.2393	0.9596	0.8332	0.7062	0.664	1.366	1.228	1.3061	1.1869	0.9636	0.8529	0.713	0.5773	0.5325	1.16	1.01	0.8483	0.6957	0.5581	0.4232	0.4493	0.4031	0.6691	0.5394	0.4087	0.2817	0.2455	0.3545	0.6342	0.2998	0.1401	0.1648	1.4168	1.2671	1.1382	1.0026	0.9893	1.3163	1.2068	1.0018	1.1464	1.0332	0.9047	0.7769	0.7504	0.9834	0.8278	0.6725	0.5717	0.3936	0.8401	0.697	0.5715	0.4394	0.4321	0.7017	0.5711	0.4225	0.2873	0.2822	0.564	0.4261	0.2848	0.1437	0	0.6108
1.0118	0.8991	0.5771	0.4412	0.3095	0.2226	0.9543	0.857	0.4709	0.3445	0.2167	0.0972	0.9837	0.8457	0.9608	0.8369	0.6063	0.4864	0.3465	0.2108	0.0832	1.0804	0.9304	0.7613	0.5991	0.4615	0.3229	0.2481	0.3005	0.8475	0.7178	0.5966	0.4815	0.4453	0.4754	1.0773	0.7531	0.604	0.6287	1.066	1.0558	1.1768	1.3107	1.4324	0.9709	0.9222	1.5847	0.7892	0.791	0.9131	1.0925	1.1934	0.6178	0.5958	0.7511	0.8619	0.992	0.4672	0.4633	0.5921	0.7361	0.8868	0.3352	0.3216	0.4672	0.6045	0.7542	0.1971	0.1847	0.326	0.4671	0.6108	0
